Index,Time,RON_Loss,S,RON,Liu,BaoHeTing,S-ZORB.TE_5002.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.FT_5201.PV,S-ZORB.SIS_TE_2802,S-ZORB.FC_5001.DACA,XiTing,S-ZORB.TE_3112.DACA,S-ZORB.TE_2608.DACA,S-ZORB.CAL.SPEED.PV,S-ZORB.TC_3102.DACA,S-ZORB.TE_5201.DACA,MiDu,S-ZORB.FT_1003.PV,S-ZORB.FT_9002.DACA,S-ZORB.LC_2601.DACA,FangTing,S-ZORB.PT_1501.PV,S-ZORB.PC_2401B.DACA,S-ZORB.PC_6001.PV,Xiu,S-ZORB.FC_1203.PV,S-ZORB.FC_5103.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_5006.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.TE_1106.DACA.PV,S-ZORB.TXE_3201A.DACA
278.0000000000,110.0000000000,0.8878956571,4.9446230935,89.2000000000,206.4285714286,45.0900000000,136.2452050014,2.4547851513,83.5207709168,331.7364977513,1578.0217838315,31.0400000000,97.6907699195,327.3099185028,6.6155769112,219.3282099397,52.4308430119,728.1000000000,71.4803417657,629.4360775512,48.2132032027,23.8700000000,2.2695303468,1.0018742628,-0.0678423263,55.7300000000,9.2776459984,23028.5462447425,34.6151087564,134.1903017518,0.8007975934,158.9794924502,431.2265509144
279.0000000000,110.0000000000,0.8503404730,5.5559361273,89.9000000000,206.4285714286,45.0900000000,145.4798292436,0.6325992668,59.8013673184,320.6002062436,1447.7425909548,31.0400000000,94.3722119010,145.6084595054,3.6198298783,172.6130508214,35.7652224914,728.1000000000,39.6866260983,648.9831100031,92.4847440007,23.8700000000,1.1393487920,0.5466682810,-0.0209173341,55.7300000000,11.4787571656,14109.6692563626,24.7548045174,141.3800581955,1.8865458061,86.1431954747,361.4797798475
280.0000000000,110.0000000000,0.8292571159,5.3856559812,89.9000000000,217.8571428571,50.8800000000,137.1467142248,3.1500284990,147.2849698846,324.1183933019,1654.8516513271,27.6400000000,141.1169448858,149.8702394577,4.9716421088,252.6045282631,59.9705630436,726.3000000000,19.8058493323,610.8440305704,63.9847972125,21.4800000000,0.6744139140,1.2574753380,-0.1716886241,56.2800000000,5.9633499818,13240.5183723974,10.7431744199,100.0460120872,1.8144477853,114.4240397301,352.0072209816
281.0000000000,110.0000000000,0.9457671592,4.8724950929,89.6000000000,217.8571428571,50.8800000000,103.0104112292,0.6395125011,34.5118639289,303.9703056410,889.4982736006,27.6400000000,114.3524165656,188.6600344293,6.7504864304,240.4315675158,67.8334344284,726.3000000000,67.7442308788,585.6681459254,73.5151980970,21.4800000000,0.3727557338,1.5258511461,-0.1817564652,56.2800000000,5.0673184916,12420.1425064287,17.9517483083,119.7165318909,1.8341714223,199.2751077286,356.1045960472
282.0000000000,110.0000000000,0.9032844941,5.3727846959,89.4000000000,217.8571428571,50.8800000000,138.3088849694,2.1473376246,40.1624123571,319.1071049088,2506.3430956582,27.6400000000,114.2261636095,127.6015981320,3.3115391849,236.9491737852,85.7979259163,726.3000000000,47.2394805611,603.5979283639,45.7502972394,21.4800000000,1.5732268301,0.2069460246,-0.1144875952,56.2800000000,8.7892138028,2171.3580902981,37.6239034410,142.1445603174,0.2838983398,31.0997545857,491.3886956237
283.0000000000,110.0000000000,0.8900251639,4.9823856368,89.0000000000,252.7142857143,49.6100000000,138.1776595831,1.6709642997,143.3484407495,348.3653701661,2801.3841016942,25.3700000000,89.7904998465,452.0772315030,6.7775702913,223.6613118823,90.5601631967,733.5000000000,5.9183927820,407.4487260818,91.1646541681,25.0200000000,0.6505239619,0.1073608341,-0.1533650522,53.0000000000,7.2986112579,22941.4703106443,39.7442011479,148.5516660519,1.6662705960,156.0460928543,461.0769932817
284.0000000000,110.0000000000,0.9867248525,4.7429576082,89.3000000000,199.0000000000,60.0600000000,136.6133271294,0.5491755982,153.1722627411,310.1258679264,525.3593758065,14.9300000000,140.5889644291,387.9683613183,5.0076587405,293.0618201073,43.5262061829,726.5000000000,59.6825679793,330.9011420594,47.5337669061,25.0200000000,0.1416770540,1.6642877739,-0.0087881350,53.0000000000,10.8577587934,15951.9565700462,13.9633861940,121.5339383861,0.0134146278,30.9583444980,315.8489703680
285.0000000000,0.0000000000,0.9086864492,4.8827163322,89.3000000000,252.7142857143,49.6100000000,100.0000000000,2.1340298000,93.4757076557,350.0000000000,1603.1410790530,25.3700000000,116.0727476794,448.0436165053,7.0000000000,288.4953257310,72.0691779184,733.5000000000,60.2040872500,564.2509094339,93.0930123741,25.0200000000,1.7908824500,1.5717086683,-0.1591104240,53.0000000000,6.2154611804,7989.7665776988,21.9401697498,100.0000000000,0.1144960375,145.6305275000,492.8072622727
286.0000000000,110.0000000000,0.8645311828,4.9514955773,89.3000000000,85.8571428571,49.6300000000,145.8778309176,2.6811228156,98.1484318461,337.4401057818,3047.7811452766,29.3800000000,84.4573347464,226.8748854951,6.4039192191,256.4126665546,44.6496396042,727.0000000000,18.2414843382,580.4904830048,62.6271229294,20.9900000000,1.1212347195,2.2901066388,-0.0087536551,50.8100000000,14.5884045725,19789.9939034034,33.8067466452,136.4103999751,0.7210457123,165.4657130685,530.9131162237
287.0000000000,36.0000000000,0.8122660910,4.6303891390,88.7000000000,85.8571428571,49.6300000000,139.5005189221,2.0961537770,147.1672195963,332.3909037498,1245.7987797043,29.3800000000,84.3329837183,290.7394704232,3.9299553646,285.4937647011,62.0221587827,727.0000000000,71.2085541645,639.0926623405,79.3195867600,20.9900000000,0.8293266835,2.0340198784,-0.1779056178,50.8100000000,9.8133012662,10441.3061041037,30.6703345763,121.6111041925,1.2533468308,156.0657396217,491.3673177879
288.0000000000,2.0000000000,0.8872461947,4.8200872216,89.0000000000,85.8571428571,49.6300000000,149.2155644528,3.1417613000,63.4997753450,350.0000000000,2272.7468247741,29.3800000000,68.5426502037,500.0000000000,4.2946235719,300.0000000000,30.3850194363,727.0000000000,63.1828792500,650.0000000000,67.3609771618,20.9900000000,1.7102450500,1.2245197550,-0.0601050025,50.8100000000,7.1608495933,10387.3318890117,12.4331175451,150.0000000000,0.1162628550,140.7664950000,368.3099532957
289.0000000000,110.0000000000,0.8686368263,5.0143460041,89.0000000000,118.2857142857,50.7800000000,133.2248840655,2.7790928067,101.8588297820,322.8724049232,2199.3069654101,26.4000000000,99.7113215247,116.7296778985,4.8361855469,187.8438100232,62.8966673176,726.5000000000,48.2935532235,566.2153915554,58.6330026744,22.8200000000,1.4925381459,0.6534853257,-0.0629676939,49.7200000000,7.0433210548,4724.4792350514,23.7916090730,111.0632700378,0.3285374836,40.4937116380,365.8445020274
290.0000000000,2.0000000000,0.8559507813,4.4873975945,89.1000000000,118.2857142857,50.7800000000,150.0000000000,3.1421735750,72.3163303698,338.4514562418,3057.0556880847,26.4000000000,65.0000000000,470.3267627665,2.9500000000,294.0179554030,30.0000000000,726.5000000000,64.3976450000,650.0000000000,100.0000000000,22.8200000000,1.8668421500,1.0672267754,-0.2000000000,49.7200000000,5.0000000000,11777.4805703303,32.1745786326,100.0000000000,0.0595569343,141.2015925000,550.0000000000
291.0000000000,110.0000000000,0.9139547149,4.9295207110,88.6000000000,118.2857142857,50.7800000000,149.0815598603,1.8292404747,39.8358697602,262.6396903028,1317.3339896341,26.4000000000,137.4646807319,346.3918393230,5.1417672982,278.7491648196,91.7891616167,726.5000000000,4.2989584042,582.8923179164,64.4560997807,22.8200000000,1.3931927960,1.6882884650,-0.1847009583,49.7200000000,14.9245454996,21447.1300301054,24.1376929499,144.1890090888,0.0641084644,137.1638873101,319.7519674834
292.0000000000,110.0000000000,0.9202236697,4.6425754288,89.7000000000,210.8571428571,46.3000000000,105.7841987335,0.5666964231,123.4257253770,308.1338278514,998.0013632239,33.0100000000,85.6727262270,436.0724315955,3.9488579907,254.4006709958,41.9520986486,723.9000000000,58.6827572408,605.8584122195,44.7243479397,20.6900000000,1.7799528906,1.6469113103,-0.1557046025,56.2800000000,13.0743337246,15500.0088673732,13.3856773606,132.6790639200,0.8107970966,94.0424329477,392.1544770348
293.0000000000,40.0000000000,0.7997480508,4.7855583082,90.0000000000,210.8571428571,46.3000000000,142.7621914664,0.7546810041,134.3742939823,328.7975687326,1542.3401144736,33.0100000000,73.3021429388,453.3696181613,3.9957033420,197.3155955188,45.0879054898,723.9000000000,62.4672993907,644.4697536849,96.3924475274,20.6900000000,1.0512777269,1.2626541817,-0.1846536185,56.2800000000,7.5586137474,14888.5749142091,18.2874809687,110.7509892028,2.0672639874,154.1662384325,459.2395898158
294.0000000000,9.0000000000,0.8402944353,4.8470747119,90.0000000000,210.8571428571,46.3000000000,146.6447977013,1.0716402630,141.1759727488,325.4297152715,3221.8590307840,33.0100000000,79.8180090311,321.0215376586,3.5115814952,265.0246547956,74.9806289215,723.9000000000,10.2059209451,614.1295852300,74.8879750523,20.6900000000,0.3274441849,2.0029306536,-0.1743485320,56.2800000000,8.1709635517,3999.0831747808,20.4562654111,111.2541062553,0.0680153849,146.6451970541,470.2190561585
295.0000000000,110.0000000000,0.8796613581,5.4365113857,89.8000000000,245.5714285714,47.3300000000,143.8854695536,3.2681440295,95.5527323805,323.3265414854,3686.3042867611,32.7000000000,109.6804641683,288.0910121332,6.0345671736,171.5786555130,44.9285496879,726.4000000000,37.2441200260,616.3074021032,56.4689116682,19.9700000000,0.5245014449,1.1182141900,-0.1357664891,55.8100000000,7.3061282457,9092.5053807967,19.3458816192,108.6711498914,2.0732138924,134.6410307448,478.8291267655
296.0000000000,110.0000000000,0.9004636177,5.9225919769,89.7000000000,245.5714285714,47.3300000000,134.0493076449,3.3709283941,12.5937445790,332.3586090583,1611.7334132759,32.7000000000,142.2777282960,214.2782372834,6.3805881001,185.9466628725,89.2993390110,726.4000000000,28.2108764547,590.7291704267,99.4341476814,19.9700000000,0.1705525460,0.1795461147,-0.1016045250,55.8100000000,9.5700241141,3313.3257523845,24.2521343347,134.3012421155,2.0969016197,134.9028937279,326.3510575279
297.0000000000,101.0000000000,0.8384061629,4.9174069589,89.9000000000,245.5714285714,47.3300000000,132.8458788109,0.0349388035,145.4640611042,309.5800218584,2339.8043861241,32.7000000000,95.2869311337,367.5116261648,6.0074506941,227.5380837699,39.0825956731,726.4000000000,22.9144726786,626.2149292958,81.8406615641,19.9700000000,1.0058489652,1.5366744309,-0.1886930447,55.8100000000,5.5044728448,3622.3910177480,34.5978402745,139.0073014481,1.5929896601,166.2957837965,420.8557032017
298.0000000000,110.0000000000,0.9377701406,4.8859246846,89.8000000000,245.0000000000,45.6900000000,138.4722068305,1.3431380130,135.2589932049,298.4260888070,3265.9139989376,34.6700000000,97.3737468961,164.9409021513,6.2681228198,174.0088692252,51.1234803456,725.3000000000,7.5135321735,410.0855392136,47.3690875228,19.6400000000,0.0471540122,0.2269269880,-0.1595470068,58.0000000000,5.3209988989,13667.5537549684,15.9602865773,124.3120579387,0.5698659054,81.4583959076,337.4829163753
299.0000000000,13.0000000000,0.8595321464,4.7223699211,90.3000000000,245.0000000000,45.6900000000,139.7567149162,3.4532286914,80.8191629076,341.6824533007,2302.4032777550,34.6700000000,84.5062921257,427.0868250466,3.2403038002,251.1269160330,51.9162344044,725.3000000000,70.9673415212,564.9196593056,40.3645816068,19.6400000000,0.4563274783,0.3128173245,-0.0362377737,58.0000000000,9.5947581805,9260.1454424931,39.2687665658,140.1776788204,1.0767964927,155.6552481493,512.4657835662
300.0000000000,110.0000000000,0.8599732310,5.5298223338,89.8000000000,245.0000000000,45.6900000000,140.5347031753,1.4103660549,88.4112437343,340.9249895380,2583.9200774090,34.6700000000,108.8207421662,145.3945761995,5.7402441425,257.5139520274,75.2824354395,725.3000000000,19.9213017641,573.4650402704,74.1432768605,19.6400000000,0.9928945872,0.3627311682,-0.0817488722,58.0000000000,13.9169914292,6638.8933708453,20.8982885008,118.5540978103,2.0805456849,106.8158282734,397.5512288610
301.0000000000,11.0000000000,0.8723409986,4.5864305359,90.4000000000,254.7142857143,43.2400000000,143.9026158673,1.0458826388,62.6291787482,298.7305584883,1974.0522106199,33.9000000000,65.5428380593,147.7232096687,3.3934699665,190.1946130241,96.0461412175,724.3000000000,36.6923026385,645.5003015001,61.7501564076,22.8600000000,0.1612419979,1.6386089516,-0.1643016030,60.7300000000,7.3015607901,5732.1620823095,37.7119977837,109.2220514954,0.0857718968,164.2116273087,378.9141802745
302.0000000000,0.0000000000,1.0115095258,4.8676948778,90.3000000000,254.7142857143,43.2400000000,100.0000000000,3.1233328750,153.4286419092,255.5315358524,1463.5443639695,33.9000000000,150.0000000000,500.0000000000,6.8571402565,150.0000000000,30.0000000000,724.3000000000,60.2013695000,510.2017299495,100.0000000000,22.8600000000,1.9449978500,1.0495626318,-0.1951227596,60.7300000000,6.0804698853,12543.3092839561,39.2592217017,100.0000000000,0.0610812113,155.9149800000,363.0930347090
303.0000000000,110.0000000000,0.9323201576,5.1540099695,90.0000000000,254.7142857143,43.2400000000,128.2686330959,2.9691288291,89.2071521687,329.2958509268,1467.3975756417,33.9000000000,108.6943908314,457.0738948634,5.8061199467,152.6796959081,80.3762415133,724.3000000000,20.9445918688,587.1790214093,59.8619858530,22.8600000000,2.3468177246,1.7093453577,-0.1713500630,60.7300000000,8.5655424373,20253.8036515602,28.1941173542,124.7765887604,1.0129372865,26.5759527352,312.8509080108
304.0000000000,15.0000000000,0.8232382503,4.7224266867,90.7000000000,254.7142857143,43.2400000000,134.0146935968,1.0978236635,58.6748827994,320.4120970616,2280.2013055591,33.9000000000,88.8896293135,368.4104438342,5.0056944753,267.9993305249,54.8052993111,724.3000000000,72.1774141740,617.2332107006,48.1597821933,22.8600000000,0.0977296595,1.5266055678,-0.1960039859,60.7300000000,5.6263152512,1043.8518248224,31.3139704683,127.8552092556,0.1900768628,6.7727499922,364.3779536707
305.0000000000,110.0000000000,0.9193707035,5.2877693877,90.8000000000,254.7142857143,43.2400000000,134.6471402488,2.3784184354,22.7518622145,318.0047050453,1153.7857837964,33.9000000000,127.3935919300,383.2600462883,4.8293667869,161.0500533724,41.6260346895,724.3000000000,11.8628654408,489.6040382485,79.8232797769,22.8600000000,0.8848646813,0.2737209058,-0.0533588805,60.7300000000,14.9632044667,12414.9112246958,35.2119215665,126.4394108142,0.0511064432,79.8779146551,310.8803536083
306.0000000000,110.0000000000,0.9150190934,5.2398351298,90.1000000000,254.7142857143,43.2400000000,101.7906193333,3.3219033022,49.9607684057,344.4291837455,1712.9275056068,33.9000000000,129.9559481885,130.7886050481,5.3113156354,201.0974243158,60.3346348783,724.3000000000,48.2081052540,590.4996231568,95.9737792938,22.8600000000,0.1436222105,2.0494797255,-0.0890513778,60.7300000000,7.9492734076,7900.4782336209,37.3252247010,115.2520025183,0.8914688416,155.8602184630,495.9064958900
307.0000000000,8.0000000000,0.8724845071,4.8976252402,90.0000000000,331.1428571429,46.7600000000,147.1107682262,3.3386706630,121.8735663944,297.7918400074,2199.3184167598,34.6500000000,115.2354840441,402.3023742161,4.7285504227,150.5717717930,65.4255573864,716.8000000000,69.7340992852,624.0445618283,73.0853895205,18.5900000000,2.0762185675,0.6995450893,-0.1994071588,53.6200000000,8.0078460142,14329.4027073266,18.1141456380,108.2453431880,0.2822106473,5.2253596070,507.0207710814
308.0000000000,110.0000000000,0.9086681318,5.4495271359,89.4000000000,331.1428571429,46.7600000000,132.7575789848,2.3166153615,27.7643703654,300.2112635408,1145.5441424867,34.6500000000,119.0977966262,143.2799595880,3.3852447870,192.4065718438,46.6333833220,716.8000000000,39.8949521775,636.3593815049,82.3235136733,18.5900000000,0.6225245447,0.6399082046,-0.0220660957,53.6200000000,7.3564452887,20362.3201333825,26.4011133297,113.0147377461,1.2251639174,97.4633477124,457.1747771111
309.0000000000,7.0000000000,0.8539930256,4.8152266824,90.1000000000,331.1428571429,46.7600000000,111.2982472322,1.6608693667,44.8814210625,320.0025454592,593.9174449433,34.6500000000,94.7424926235,135.5738158774,3.8468956960,197.0775339530,37.6620742971,716.8000000000,62.3159119822,624.8569031646,54.6135225493,18.5900000000,0.1459348219,1.3630673117,-0.1741134134,53.6200000000,5.8311145291,14516.4026384525,38.2651924899,124.8983346081,0.8820161187,165.3272557770,513.5157793419
310.0000000000,10.0000000000,0.8543467679,4.7982068269,89.8000000000,331.1428571429,46.7600000000,135.5753681015,2.9101736116,153.1454813848,299.8395018860,1434.1036294889,34.6500000000,71.5920201448,148.8487581016,4.4152084139,242.7029465096,70.9879635913,716.8000000000,63.9512506996,566.7371119092,44.2953768938,18.5900000000,0.3668483435,1.0641213132,-0.1604047947,53.6200000000,8.6907566752,8496.3721059396,34.5164964671,134.1137338101,0.5779740892,95.7342677926,382.6337111548
311.0000000000,110.0000000000,0.8454646988,5.3389668015,90.1000000000,373.7142857143,43.4200000000,140.5652392262,0.1043124893,24.4622420371,328.5171938059,2928.4099543998,32.5200000000,113.6405775695,259.1580124152,6.6936178070,299.8987137789,56.2445917407,735.3000000000,29.8300150270,608.8004882174,47.5921943825,24.0600000000,0.4994050102,1.0226145050,-0.1319458454,59.0900000000,6.0900241076,17540.6844434929,34.2411725831,109.8838537602,1.8522023220,29.9064046985,540.2340033487
312.0000000000,46.0000000000,0.8680677621,4.5556358881,90.3000000000,392.0000000000,55.0500000000,145.3028744926,0.0746287361,46.5276659945,298.5920439025,676.4314567849,20.8900000000,81.2131220425,159.9375100922,4.3350435670,211.4493921754,87.0739816474,725.2000000000,36.8275107442,581.5791213128,41.0068010356,24.0600000000,1.7995342540,0.6623047021,-0.1804813516,59.0900000000,7.2267883832,5430.7651963608,34.7444827594,105.6628872338,1.0835941271,87.7557745363,466.7770520556
313.0000000000,110.0000000000,0.9146361752,4.8556317490,89.9000000000,373.7142857143,43.4200000000,133.7817317347,0.2009497725,115.5948399558,317.0020393896,2338.6844093671,32.5200000000,118.4585643895,369.3139092959,5.5080711157,183.3782766552,59.2288998489,735.3000000000,54.6082701644,436.5920262595,83.6658341135,24.0600000000,1.8755504389,2.0397049417,-0.1838674053,59.0900000000,6.2112758146,24128.3586495369,36.2668263439,106.3711552552,0.6420615770,133.7485247323,441.1087169960
314.0000000000,110.0000000000,0.8637378313,5.4162983569,90.4000000000,348.4285714286,46.5800000000,145.3831789094,0.5761580065,73.8902665620,331.2100239251,1153.4160220129,32.3500000000,143.7754982066,106.7410555438,4.9146991201,294.5241525443,97.7266512556,724.2000000000,64.4698834741,566.7953707010,86.5122191117,21.0700000000,2.0683571473,0.7307767653,-0.0732724558,60.1900000000,11.1059441245,19987.9973067024,34.2065568398,125.4222481885,1.3758831054,29.6304147361,305.0496107715
315.0000000000,110.0000000000,0.9344760906,5.3823761114,89.5000000000,348.4285714286,46.5800000000,134.8937303806,2.3647710982,22.3639957601,274.8530256605,2069.8462700218,32.3500000000,113.7193357552,331.1624333788,6.6620587616,261.6870046356,80.0591721892,724.2000000000,41.8718766120,553.9244001340,64.6683290140,21.0700000000,1.4587695799,0.2940875580,-0.1689608741,60.1900000000,10.0905332126,18439.2030247605,27.4225366309,149.3820272017,1.9345433077,6.4325602230,367.2742740627
316.0000000000,110.0000000000,0.9212624408,5.5441086068,89.7000000000,348.4285714286,46.5800000000,149.7198994613,3.0422016175,128.5516002761,345.7463951302,3166.7891816276,32.3500000000,114.7585044222,201.1373247717,6.1248532641,202.1531557327,67.3391092947,724.2000000000,66.2566197058,562.8087366021,62.8670746801,21.0700000000,1.2531408133,1.2451655896,-0.0837851995,60.1900000000,7.0064076679,1806.7723164426,23.2008943554,134.6190002631,1.2478235650,183.7141846415,540.0165304232
317.0000000000,11.0000000000,0.8659281056,4.8422011747,89.7000000000,348.4285714286,46.5800000000,149.0892631782,1.2723019684,91.2495930837,305.8692390100,3332.0351698538,32.3500000000,70.8948297930,354.8427512925,3.1235647424,230.5385737258,52.3960738719,724.2000000000,13.3487326046,585.6475907794,50.7768321474,21.0700000000,1.9228233228,0.0783348130,-0.1866393266,60.1900000000,5.1063411252,15178.6076557963,19.0391339419,120.6664890303,0.2136381304,4.8664999349,396.7958073835
318.0000000000,110.0000000000,0.9029161570,5.2014296516,89.8000000000,271.4285714286,47.1900000000,144.3702837603,0.0765117448,21.2208953329,318.1867645180,2128.0442597707,31.3000000000,99.7540038795,391.2566674885,6.9496628676,221.7724637803,67.9503868118,725.2000000000,56.1463049776,527.7862024328,62.9871221785,21.5100000000,0.6112959134,0.0736690718,-0.1809954461,52.0200000000,5.5577122660,12713.9152061125,20.6827020293,149.7113694113,0.1746951654,38.7264032912,470.4190615439
319.0000000000,21.0000000000,0.8719143220,4.6929184151,89.5000000000,271.4285714286,47.1900000000,117.1579321776,2.5151442028,146.1024116522,335.3935928615,2432.6871484133,31.3000000000,65.2365109758,294.7046060863,3.5605039863,264.3462586560,93.2989074668,725.2000000000,64.2641404964,599.7247522292,67.4876452963,21.5100000000,0.9912928228,2.2014524612,-0.1255089810,52.0200000000,6.8590332538,8242.7725925303,16.7190776960,149.0603608113,0.1142828355,7.7539994005,508.4301623048
320.0000000000,110.0000000000,0.9387290605,4.8391018146,89.2000000000,271.4285714286,47.1900000000,148.5067454949,2.8781215817,119.7183074177,342.1304022743,3266.4595854577,31.3000000000,96.8522767699,427.0035753397,5.5508375769,261.0947875482,50.5380020837,725.2000000000,40.1675557935,322.0598555039,67.0283724334,21.5100000000,0.1410199491,0.6090267528,-0.0832791676,52.0200000000,14.8882320489,24925.8371299840,14.4365168603,102.9983828848,0.2633549809,93.6305652763,414.9372397594
321.0000000000,20.0000000000,0.8468509074,4.9121331445,89.2000000000,271.4285714286,47.1900000000,136.2142767601,1.9870536238,118.2584952497,347.0788902014,3081.0648027041,31.3000000000,86.4706202717,246.0083967611,5.5471158590,296.2185450356,65.6258077780,725.2000000000,11.7674387340,638.8266857251,82.8015011855,21.5100000000,1.2295393272,0.0620182821,-0.1927771779,52.0200000000,8.5333498921,15582.5536981443,10.5875069345,124.9716700458,1.2337821381,18.1139412987,336.0777173504
322.0000000000,4.0000000000,0.8657398703,5.5633451286,89.4000000000,271.4285714286,47.1900000000,150.0000000000,3.0918835000,130.8462603010,326.9503918430,1562.9058354685,31.3000000000,80.3681405418,393.5964597022,4.3681488602,263.8430021878,44.9159556393,725.2000000000,53.5511202500,650.0000000000,100.0000000000,21.5100000000,1.9818213500,1.0433356173,-0.2000000000,52.0200000000,5.0000000000,10572.5790951510,40.0000000000,150.0000000000,2.1762301750,149.6045900000,300.0000000000
323.0000000000,19.0000000000,0.8752033781,4.7922288029,89.4000000000,266.0000000000,46.7200000000,145.7716142766,3.2773674319,53.8483463469,349.3174325213,2805.0460529005,33.7800000000,72.9002427804,458.0099407014,5.5108058930,156.0982654835,38.1498889595,730.0000000000,69.8427898068,576.0445670823,82.3007154278,19.5000000000,0.9420427664,1.9958798061,-0.0996411376,45.4500000000,7.0567199836,10390.0178377687,34.0388586814,130.6951356568,2.1596087758,198.3919070253,471.1536010863
324.0000000000,29.0000000000,0.8552278577,4.8184425147,89.9000000000,266.0000000000,46.7200000000,143.5960742362,0.0027387659,68.0955639873,314.1489541696,2769.3236820137,33.7800000000,78.9366966678,317.8143085764,4.1618941413,286.6599245355,56.9426702448,730.0000000000,71.5434289131,557.5433675826,75.7901020626,19.5000000000,1.2151615959,1.5115622422,-0.1620312344,45.4500000000,6.6175775036,9377.9704796654,20.7096925135,125.9061818038,0.0910411990,127.8403577944,402.4050577104
