RON,Liu,BaoHeTing,S-ZORB.TE_5002.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.FT_5201.PV,S-ZORB.SIS_TE_2802,S-ZORB.FC_5001.DACA,XiTing,S-ZORB.TE_3112.DACA,S-ZORB.TE_2608.DACA,S-ZORB.CAL.SPEED.PV,S-ZORB.TC_3102.DACA,S-ZORB.TE_5201.DACA,MiDu,S-ZORB.FT_1003.PV,S-ZORB.FT_9002.DACA,S-ZORB.LC_2601.DACA,FangTing,S-ZORB.PT_1501.PV,S-ZORB.PC_2401B.DACA,S-ZORB.PC_6001.PV,Xiu,S-ZORB.FC_1203.PV,S-ZORB.FC_5103.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_5006.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.TE_1106.DACA.PV,S-ZORB.TXE_3201A.DACA
89.9000000000,373.7142857143,43.4200000000,127.5653575000,3.0918754250,139.4320225000,304.1482325000,1939.6430000000,32.5200000000,113.0682850000,422.6883375000,5.9039318250,231.2797825000,48.5522057500,735.3000000000,58.2495115000,444.0696450000,93.0093667500,24.0600000000,1.8864499250,1.1391608395,-0.1254811212,59.0900000000,10.0554336000,13034.7127500000,26.3958190000,136.4347875000,0.0582986807,149.2956475000,401.9069900000
90.4000000000,348.4285714286,46.5800000000,129.4438475000,3.0918209500,144.8231025000,295.8914275000,1921.9976250000,32.3500000000,116.6830575000,426.2405075000,6.5834262750,230.0928250000,51.6123462500,724.2000000000,52.2800825000,447.8783450000,89.7413347500,21.0700000000,1.7812045500,1.1898421100,-0.0688014036,60.1900000000,9.4836022250,13769.6817500000,27.1740295000,138.1897200000,0.1284497800,151.6103600000,413.8116500000
89.5000000000,348.4285714286,46.5800000000,130.9254750000,3.0916068500,143.0922675000,287.2097925000,1939.3176500000,32.3500000000,98.1618372500,405.9142800000,6.3307632750,229.4354925000,50.4256165000,724.2000000000,52.5678127500,437.4474750000,88.8089542500,21.0700000000,1.7692565750,1.1035578907,-0.1122799740,60.1900000000,10.6242836250,12943.3535000000,26.6585425000,139.3391900000,0.1237599775,152.9046750000,409.1922000000
89.7000000000,348.4285714286,46.5800000000,129.1678625000,3.0941292250,143.2372875000,280.0419775000,1856.7390000000,32.3500000000,115.0776600000,437.6753350000,6.2468629500,230.0807300000,47.6574895000,724.2000000000,50.3357115000,428.6272825000,89.8863322500,21.0700000000,1.7568973750,1.0824859742,-0.1366505735,60.1900000000,10.3768128250,12579.1002500000,26.9748005000,137.8744375000,2.1712237250,151.3030900000,408.6083875000
89.7000000000,348.4285714286,46.5800000000,129.7903775000,3.0921915500,127.2370475000,280.2395125000,1758.1736000000,32.3500000000,108.8232425000,434.9060750000,6.6839650000,230.8987325000,49.4522892500,724.2000000000,49.8127307500,466.9845675000,89.5469685000,21.0700000000,1.8031977000,1.0848855002,-0.1201188342,60.1900000000,10.1827981500,10776.6847500000,25.6696567500,138.4751975000,2.1737045250,150.6856300000,400.6730550000
89.8000000000,271.4285714286,47.1900000000,128.9072200000,3.0920661250,127.6162300000,277.2123000000,1843.2973250000,31.3000000000,107.7913950000,433.9575975000,6.6376360750,230.8591950000,50.0070160000,725.2000000000,51.3540385000,463.5305850000,89.2039357500,21.5100000000,1.8820379250,1.0865155942,-0.1127417628,52.0200000000,10.1608921000,10808.9172500000,25.2328312500,139.1048550000,2.1716311500,149.9797575000,414.1782325000
89.5000000000,271.4285714286,47.1900000000,128.4300900000,3.0939603750,126.0999050000,282.7294175000,1814.2418500000,31.3000000000,103.5493000000,438.7770300000,6.5471607250,230.0948225000,47.6711152500,725.2000000000,52.0159992500,454.0596000000,88.9100417500,21.5100000000,1.8782051500,1.0923667043,-0.0955365748,52.0200000000,10.1710509000,11405.6602500000,26.3399455000,137.6287450000,2.1728034500,148.9729125000,417.0264725000
89.2000000000,271.4285714286,47.1900000000,129.2749025000,3.0935377750,136.9590450000,281.8292075000,1829.6164500000,31.3000000000,133.3602525000,416.8806625000,6.6901948250,229.8410025000,44.4317407500,725.2000000000,53.9714145000,446.5168075000,91.6608462500,21.5100000000,1.7339707250,1.2034843375,-0.1526320100,52.0200000000,10.3818106250,11675.1332500000,29.8346787500,137.5554175000,2.1742293250,150.6755825000,402.2364675000
89.2000000000,271.4285714286,47.1900000000,128.7006325000,3.0949508000,143.5583975000,278.3648425000,2070.6256750000,31.3000000000,97.4613595000,410.7891575000,6.4819543250,228.8739725000,47.7052982500,725.2000000000,53.8343025000,447.3162825000,89.2279310000,21.5100000000,1.7385066750,0.9937924465,-0.0782152235,52.0200000000,9.9956591750,13514.3912500000,26.8123092500,138.2620250000,2.1729857500,149.7273875000,396.8873950000
89.4000000000,271.4285714286,47.1900000000,129.2525075000,3.0918835000,132.9949750000,281.3582475000,1778.1978000000,31.3000000000,125.3927300000,435.5722900000,6.4429803250,229.8624925000,48.5973630000,725.2000000000,53.5511202500,424.5515575000,90.0341227500,21.5100000000,1.9818213500,1.1674046272,-0.1385231815,52.0200000000,10.1950862750,11475.9205000000,25.5436980000,138.2341750000,2.1762301750,149.6045900000,409.4524850000
89.4000000000,266.0000000000,46.7200000000,128.8409475000,3.0950077750,143.3670925000,274.2486075000,1800.7907000000,33.7800000000,131.0944375000,433.7071600000,6.3117636250,230.0124600000,47.8455862500,730.0000000000,52.9244685000,432.9930675000,90.6623452500,19.5000000000,1.7492091750,1.1483238562,-0.0867704599,45.4500000000,10.4127042250,11831.0537500000,25.5019702500,137.6487625000,2.1728442250,150.0885525000,401.6998800000
89.9000000000,266.0000000000,46.7200000000,130.1088625000,3.0898873250,131.0693225000,287.4732825000,1689.8092000000,33.7800000000,99.9723580000,433.9333825000,6.1042234000,230.4512000000,49.5732215000,730.0000000000,47.2157967500,495.8491975000,88.7540212500,19.5000000000,1.6675881250,1.2493271275,-0.1350068473,45.4500000000,9.8554691750,10935.5912500000,24.7614570000,139.2890775000,2.1742016500,150.8245450000,417.2747500000
