Liu,RON,BaoHeTing,XiTing,FangTing,Xiu,MiDu,JiaoTan,S,JiaoTan_2,S_2,S-ZORB.FT_1003.PV,S-ZORB.FC_1101.PV,S-ZORB.PC_6001.PV,S-ZORB.PT_6002.PV,S-ZORB.PC_1301.PV,S-ZORB.FC_1203.PV,S-ZORB.PT_1501.PV,S-ZORB.FT_5201.PV,S-ZORB.TE_1103.DACA,S-ZORB.FT_9002.DACA,S-ZORB.PC_9002.DACA,S-ZORB.PC_3301.DACA,S-ZORB.TE_1501.DACA,S-ZORB.LT_2901.DACA,S-ZORB.ZT_2533.DACA,S-ZORB.FT_2433.DACA,S-ZORB.TE_2401.DACA,S-ZORB.SIS_TE_2802,S-ZORB.TE_5002.DACA,S-ZORB.TE_5006.DACA,S-ZORB.TE_5003.DACA,S-ZORB.TE_5201.DACA,S-ZORB.TE_5101.DACA,S-ZORB.PDT_2704.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_6001.DACA,S-ZORB.FC_5103.DACA,S-ZORB.PC_2401B.DACA,S-ZORB.FT_3701.DACA,S-ZORB.LC_2601.DACA,S-ZORB.TE_2608.DACA,S-ZORB.TE_2603.DACA,S-ZORB.TE_2003.DACA,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.PC_2401.PIDA.OP,S-ZORB.PC_2401.PIDA.SP,S-ZORB.PDT_3002.DACA,S-ZORB.PT_2901.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.PT_1604.DACA,S-ZORB.TE_1605.DACA,S-ZORB.TE_1604.DACA,S-ZORB.TXE_3201A.DACA,S-ZORB.TE_3112.DACA,S-ZORB.FC_5001.DACA,S-ZORB.TC_3102.DACA,S-ZORB.AT-0001.DACA.PV,S-ZORB.AT-0009.DACA.PV,S-ZORB.AT-0010.DACA.PV,S-ZORB.AT-0013.DACA.PV,S-ZORB.TE_2104.DACA.PV,S-ZORB.PT_2106.DACA.PV,S-ZORB.FT_5102.DACA.PV,S-ZORB.TE_1103.DACA.PV,S-ZORB.TE_1104.DACA.PV,S-ZORB.TE_1102.DACA.PV,S-ZORB.TE_1106.DACA.PV,S-ZORB.TE_1107.DACA.PV,S-ZORB.TE_1101.DACA.PV,S-ZORB.CAL.SPEED.PV,S-ZORB.CAL.LEVEL.PV,S-ZORB.CAL_1.CANGLIANG.PV,S-ZORB.FT_1006.DACA.PV,S-ZORB.FT_5204.DACA.PV,S-ZORB.FT_1503.DACA.PV,S-ZORB.FT_1504.DACA.PV
241.0000000000,89.1000000000,53.2000000000,25.2000000000,21.6000000000,60.5750000000,726.6000000000,2.6100000000,8.4700000000,1.6000000000,6.5100000000,46.7027570000,135.1613250000,-0.1521865050,-0.3342590400,3.1167322000,12.6548690000,1.7900925500,127.8874450000,367.1480800000,464.2704850000,0.3827751500,0.3500667150,22.0403165000,15.7984590000,97.0366450000,4.4138299500,299.0665350000,282.6068450000,126.4800800000,137.6511750000,77.2385125000,62.6889805000,32.4962930000,45.3915960000,26.3862060000,382.1349450000,6861.4252500000,1.5390283450,27.1243610000,69.0427255000,130.2897700000,416.1238500000,417.8394650000,28.9315748224,45.7576121599,1.0466267638,12.7938790000,562.1510500000,0.1121039950,3.1303073500,0.1568648000,413.1343450000,415.5531700000,425.8721000000,82.2838700000,1749.7563000000,221.4775450000,6.1388317000,0.4532007300,0.5434114650,1.0882366000,425.7433869848,5.6181371591,64.1577170000,366.9968179091,361.2954834242,425.9029300000,156.0965962424,118.6395946803,136.3000223636,4.0407311500,79.1298905000,2.0585096000,6223.5260000000,552.1538250000,2083.5309000000,2538.5384500000
242.0000000000,88.0000000000,54.4000000000,23.7333333333,21.8666666667,59.4733333333,728.1000000000,1.9600000000,7.9700000000,1.5700000000,6.3800000000,46.9218100000,135.0711100000,-0.1177755330,-0.2694235450,3.1229212500,12.1369695000,1.9064292500,127.8639950000,367.3737000000,432.0188250000,0.3829740400,0.3499822950,22.0914240000,14.6779215000,97.2765985000,5.0421277500,299.6467900000,277.6831500000,125.6977200000,137.9208000000,75.0905150000,57.8720465000,38.6170710000,40.9115045000,19.1783380000,387.5670950000,8650.7905500000,1.6097683530,30.9929690000,68.8108505000,135.9923450000,415.5589950000,417.8247750000,28.9315748224,45.7576121599,1.0466267638,12.0998015000,558.3718200000,0.1126048250,3.1367031000,0.1622640500,413.3720750000,415.6096700000,422.7492900000,82.2586780000,1904.9266500000,216.6342900000,6.1469535000,0.4615818850,0.5549637600,0.8048652500,425.7433869848,5.6181371591,64.9965275000,366.9968179091,361.2954834242,425.5619350000,156.0965962424,118.6395946803,136.3000223636,4.0491477500,78.8552090000,2.0546039000,6226.3644500000,537.3535000000,2387.0994000000,2474.9688000000
243.0000000000,88.7000000000,56.8000000000,20.8000000000,22.4000000000,58.1911111111,727.6333333333,2.4100000000,9.1800000000,1.6400000000,6.6300000000,48.5238730000,134.9726200000,-0.1191977520,-0.3029522100,3.1204152000,12.0901240000,1.9030481500,129.2368800000,367.6681900000,400.2724950000,0.3824720050,0.3499917650,22.1467780000,13.6612020000,97.2849600000,4.4395865500,295.4992100000,275.5189350000,126.3299700000,137.4544200000,74.5639075000,53.5906730000,38.7502345000,40.0992070000,20.2100605000,385.0856700000,8350.7248000000,1.5938429350,26.0932060000,68.7131510000,139.9247550000,413.5903000000,418.2963750000,28.9315748224,45.7576121599,1.0466267638,12.7647260000,550.8302350000,0.1122976450,3.1339475000,0.1509591600,413.6283750000,415.8011250000,426.7217600000,82.7776975000,1772.8075000000,222.3239450000,6.1451176500,0.4637331550,0.5455250050,0.5346037700,425.7433869848,5.6181371591,65.0470460000,366.9968179091,361.2954834242,425.8406200000,156.0965962424,118.6395946803,136.3000223636,4.0401365000,78.8842320000,2.0781263000,6246.7784000000,527.1474700000,2308.9722500000,2481.7129000000
255.0000000000,89.3000000000,56.4000000000,21.4000000000,22.2000000000,57.5500000000,727.4000000000,2.1100000000,8.0700000000,1.4500000000,5.7800000000,55.1585070000,134.9410700000,-0.1467060150,-0.2569351800,3.1192016000,12.1882330000,1.8277172500,128.1171000000,365.6430150000,460.9310250000,0.3834508300,0.3496194400,22.0238260000,8.9556598000,96.7952280000,4.1460547500,292.0969000000,284.6047000000,126.6706300000,137.1403500000,75.4690285000,52.8761620000,34.4085090000,47.5120125000,27.9795900000,391.5523700000,6789.4687000000,1.3343793950,21.6409655000,69.2580610000,145.9718700000,417.1804600000,417.6331200000,28.9315748224,45.7576121599,1.0466267638,15.4266625000,545.5899700000,0.1134231350,3.1322837000,0.1516487650,414.2229450000,416.5623450000,429.3367150000,81.6453955000,1651.4146500000,219.6242550000,6.1443948000,0.4530708900,0.5465450400,0.5424100550,425.7433869848,5.6181371591,62.3941965000,366.9968179091,361.2954834242,424.3412300000,156.0965962424,118.6395946803,136.3000223636,4.0573484000,79.1409650000,2.0616092500,6389.4312500000,511.4529750000,1909.1722500000,2587.1548500000
249.0000000000,87.6000000000,56.2000000000,22.0000000000,21.8000000000,57.8300000000,723.7000000000,1.8000000000,8.2500000000,1.3300000000,6.5500000000,52.3613750000,135.0285600000,-0.1527020900,-0.4240867100,3.1015785000,12.1904775000,1.8325546000,131.9042400000,363.5763350000,450.4040700000,0.3830541850,0.3499563400,22.2514950000,5.8869051000,100.0127540000,4.3201558500,301.5940200000,281.5903550000,126.4842450000,136.6961250000,80.7043030000,50.5515510000,33.5994435000,41.0100275000,27.0470635000,378.1073800000,6838.8953500000,1.4914294525,27.2531955000,68.4344490000,150.2488150000,411.2397100000,413.8718900000,28.9315748224,45.7576121599,1.0466267638,12.6283875000,558.0977200000,0.1127650700,3.1160991000,0.1481730500,409.4790200000,411.7021700000,435.9900000000,81.9293755000,1626.0090500000,224.1211700000,6.1365510000,0.4527560150,0.5447651600,0.6201233800,425.7433869848,5.6181371591,62.9735805000,366.9968179091,361.2954834242,421.0163700000,156.0965962424,118.6395946803,136.3000223636,4.0284002500,78.8521880000,2.0436278500,6398.0066500000,500.3527600000,2108.3392000000,2511.1906500000
284.0000000000,86.9000000000,55.3000000000,24.3000000000,20.4000000000,58.1100000000,723.8000000000,2.1200000000,8.8500000000,1.3300000000,6.3700000000,50.0543670000,134.8187400000,-0.1526956000,-0.3454855450,3.1013591500,11.7058885000,1.7059369500,142.0297750000,366.0741400000,429.3561700000,0.3826104000,0.3499555950,21.9748890000,4.6088997500,96.0404380000,4.5177215000,294.1765700000,271.8879650000,124.7465600000,136.6614550000,76.0409915000,50.7286800000,37.7039395000,45.0490710000,26.6872290000,385.2256850000,7948.4439000000,1.5040102600,14.6928760000,67.8577550000,155.9513900000,408.1661100000,417.2988500000,28.9315748224,45.7576121599,1.0466267638,13.8932360000,563.0991000000,0.1132999750,3.1160367500,0.1736742000,412.5800500000,414.7188800000,424.8057150000,79.4708345000,1764.1259000000,204.9116500000,6.1449324500,0.4582256350,0.5401847300,0.4818865500,425.7433869848,5.6181371591,64.0045805000,366.9968179091,361.2954834242,424.0903500000,156.0965962424,118.6395946803,136.3000223636,4.0633709500,78.9717785000,2.0670496000,6303.5282500000,485.5524450000,2536.9785500000,2390.7870000000
189.0000000000,87.2000000000,55.8000000000,24.2000000000,20.0000000000,64.4450000000,724.6000000000,1.8400000000,9.7000000000,1.0500000000,6.8800000000,51.4534565000,134.9753250000,-0.1527014400,-0.3429393700,3.0991613000,8.3891315500,1.8023994500,55.6873215000,364.3322050000,388.3037300000,0.3831782900,0.3496593050,22.2119265000,2.2577784500,51.8852595000,4.1012111500,301.6825050000,266.9551300000,114.1583400000,137.4941100000,75.6204195000,56.4736045000,44.1061220000,45.0858415000,26.1527230000,385.9118750000,9976.3957000000,1.5298443300,29.5570625000,67.1256100000,170.2078350000,411.5595450000,416.8964950000,28.9315748224,45.7576121599,1.0466267638,10.2822550000,564.1467550000,0.1128563150,3.1125958000,0.1820183100,410.1939800000,412.1525750000,442.6054600000,79.8103780000,2771.2359000000,217.3815700000,6.1456552000,0.4561674300,0.5471384500,0.6723025900,425.7433869848,5.6181371591,65.4322975000,366.9968179091,361.2954834242,424.9192100000,156.0965962424,118.6395946803,136.3000223636,4.0434006000,79.3431355000,2.0629215000,6249.0524000000,448.5516500000,2720.4021000000,2483.3638500000
310.0000000000,90.6000000000,52.9000000000,24.5000000000,22.6000000000,70.5000000000,734.4000000000,2.0200000000,9.9200000000,1.2400000000,6.3600000000,48.3261275000,134.9980050000,-0.1515185400,-0.3375917700,3.1047159000,12.1138685000,1.8316809000,127.9959600000,360.9390200000,417.0099100000,0.3831779150,0.3509141900,21.8117765000,-0.0027619925,102.6314450000,4.3967832500,302.1281800000,285.5799800000,125.0585550000,138.6238000000,74.9274755000,58.9162445000,44.0489690000,45.2840655000,27.9523695000,390.4970250000,11889.7345000000,1.5866651990,53.2158200000,69.5504145000,180.1873600000,433.9292050000,412.0766700000,28.9315748224,45.7576121599,1.0466267638,6.4791639000,568.6777900000,0.1103271300,3.1180712500,0.1873628300,409.1256400000,411.0657950000,423.3407100000,82.6478820000,2197.1063000000,244.3225000000,6.1449692500,0.4505675500,0.5444682550,0.5327309550,425.7433869848,5.6181371591,66.3931380000,366.9968179091,361.2954834242,418.4617200000,156.0965962424,118.6395946803,136.3000223636,4.1302731000,79.5469975000,2.0676322000,6267.6361500000,422.6510950000,2165.7261050000,2635.7026500000
269.0000000000,90.0000000000,53.4500000000,24.2000000000,21.8000000000,54.4725000000,729.4500000000,2.1100000000,9.6000000000,1.2800000000,7.8000000000,48.7068295000,135.0149200000,-0.1490090000,-0.2784842950,3.1023700000,11.8485690000,1.8055833500,127.5694200000,366.5010300000,436.6080500000,0.3818226600,0.3500246250,21.8806915000,0.7066794010,28.6355210000,4.4902724500,308.1325600000,284.0216900000,125.0476250000,137.8195000000,74.7309145000,51.8520485000,38.5686370000,41.3369630000,26.6436535000,391.7166800000,9931.8490000000,1.5098842895,52.3446795000,67.6603695000,185.8899400000,416.6411950000,417.4668250000,28.9315748224,45.7576121599,1.0466267638,10.4364680000,562.7120350000,0.1097491500,3.1154235500,0.1859388050,414.1350550000,416.1062600000,426.4652050000,81.3716660000,1978.5431500000,230.9541750000,6.1432821500,0.4614336250,0.5557792900,0.6595079750,425.7433869848,5.6181371591,65.1529590000,366.9968179091,361.2954834242,423.8945250000,156.0965962424,118.6395946803,136.3000223636,4.0981099500,79.7843275000,2.0064145500,6371.5887500000,407.8508000000,2165.4726500000,2556.3088000000
275.5384615385,90.5000000000,54.0000000000,24.2000000000,21.8000000000,38.4450000000,724.5000000000,2.2700000000,10.6400000000,1.0100000000,6.8800000000,48.8554565000,135.1008350000,-0.1526903050,-0.3674459850,3.0998939000,12.0876680000,1.7287859000,124.2710050000,364.1263850000,397.8198900000,0.3825118950,0.3500342500,21.9829785000,0.0136261678,33.0465760000,4.3323296500,301.3973900000,281.9475000000,124.5333100000,138.7300950000,75.3563205000,53.4763200000,40.9474130000,42.0056000000,27.4682170000,381.1481400000,11110.5500000000,1.5842826010,43.8411105000,68.1869760000,190.1668850000,418.7728450000,414.7234500000,28.9315748224,45.7576121599,1.0466267638,11.3134535000,556.1231700000,0.1115445800,0.0109560360,0.1809920850,409.2688050000,411.2617950000,421.0007850000,80.5591385000,2179.3645000000,229.3855700000,6.1275764000,0.4670521350,0.5414089250,0.6275404000,425.7433869848,5.6181371591,65.7025695000,366.9968179091,361.2954834242,422.8065700000,156.0965962424,118.6395946803,136.3000223636,4.0974941000,79.9048270000,2.0478705500,6341.6143000000,396.7505650000,2297.0540000000,2440.6490000000
255.0000000000,90.5000000000,53.6250000000,24.2000000000,21.8000000000,30.4312500000,726.7500000000,2.0200000000,9.3700000000,1.1400000000,6.0300000000,53.7297370000,134.9776600000,-0.1474942150,-0.3465708550,3.0993205500,11.8509355000,1.8631023000,135.7703600000,358.7083400000,397.3619700000,0.3831597500,0.3501084700,21.8569845000,0.0004082173,34.7791530000,4.4877183000,295.2685300000,284.4459700000,124.7259750000,138.2753000000,74.8724740000,53.4999850000,41.4169580000,49.2644255000,28.4535080000,374.9394850000,10180.5857000000,1.4901980500,53.9017150000,68.3294070000,191.5152950000,412.5147350000,410.0998450000,28.9315748224,45.7576121599,1.0466267638,10.3403030000,555.8383050000,0.1116195150,0.0107535123,0.1858505300,405.0641950000,407.0385900000,426.0706950000,82.2518065000,2069.6629500000,231.3002350000,6.1433558500,0.4525702150,0.5380525450,0.3995379000,425.7433869848,5.6181371591,64.3080470000,366.9968179091,361.2954834242,417.5295250000,156.0965962424,118.6395946803,136.3000223636,4.1352084000,79.2265570000,2.0870723500,6354.4075500000,393.2508900000,2102.8525000000,2512.9052000000
284.0000000000,90.1000000000,53.2500000000,24.5000000000,22.2500000000,22.4175000000,729.0000000000,2.3900000000,9.6100000000,1.7600000000,7.1800000000,52.4147705000,134.9102550000,-0.1526953500,-0.3293736300,3.1028142500,12.3463215000,1.8609005000,135.4875500000,368.5427800000,367.7932500000,0.3833910850,0.3499756400,21.4976640000,-0.0022799647,38.3587830000,4.1304639500,305.9158750000,283.3318100000,126.4770650000,138.5176250000,74.6024780000,54.6171975000,45.5804065000,43.8215255000,24.6479735000,386.0289100000,11894.3447000000,1.5647834350,46.8821305000,67.4771785000,194.3012650000,411.3593150000,419.2964100000,28.9315748224,45.7576121599,1.0466267638,8.8158649500,558.2210300000,0.1103553150,0.0111185200,0.1864015800,414.2709000000,416.2587700000,425.6749650000,81.6394915000,2040.2874000000,231.8030950000,6.1565586500,0.4516428500,0.5390908450,0.4570576950,425.7433869848,5.6181371591,65.8179135000,366.9968179091,361.2954834242,427.0114600000,156.0965962424,118.6395946803,136.3000223636,4.0531816000,79.0759855000,1.9009494500,6496.8600500000,386.0203350000,2228.3987000000,2534.1076000000
248.0000000000,90.4000000000,52.8750000000,24.6500000000,22.4750000000,14.4037500000,731.2500000000,2.3900000000,9.6100000000,1.7600000000,7.1800000000,47.8020515000,135.0095500000,-0.1508583350,-0.3291233200,3.0963757500,11.8527065000,1.8372614500,124.9711950000,366.0309450000,398.4086200000,0.3830452550,0.3499431700,21.9274750000,37.2409455000,40.3737590000,4.2552671000,304.0128000000,281.3431100000,124.4469450000,138.8797350000,72.8383345000,51.9563315000,42.2884980000,43.6746640000,25.5524240000,382.8829100000,11890.0680000000,1.5142630500,50.1111535000,68.2719145000,195.8694700000,409.7635600000,417.5678850000,28.9315748224,45.7576121599,1.0466267638,10.6662810000,562.6630700000,0.1108991400,0.0112164615,0.1879046750,412.3462350000,414.4066350000,423.4739950000,80.9478665000,2220.0332500000,228.9526600000,6.1401296500,0.4592084600,0.5468418300,0.6617890600,425.7433869848,5.6181371591,65.9544720000,366.9968179091,361.2954834242,425.2613000000,156.0965962424,118.6395946803,136.3000223636,4.0844473000,80.0111605000,2.0136211000,6348.1226500000,381.9502350000,2118.9225000000,2497.5923500000
287.0000000000,91.6000000000,52.5000000000,24.8000000000,22.7000000000,6.3900000000,733.5000000000,1.8500000000,8.1200000000,1.2800000000,5.6500000000,48.3372290000,134.9681450000,-0.1491413950,-0.3423356350,3.1007912000,12.2141905000,1.9203882500,126.7117350000,370.0850900000,400.5823100000,0.3832157550,0.3499416800,21.9429470000,36.5571790000,63.2120200000,4.1520443500,299.3111250000,282.3015900000,124.9665850000,138.5371400000,72.9474850000,51.5304285000,42.3220240000,34.4094760000,23.4743825000,386.9431150000,12475.1505000000,1.3027904630,55.5037500000,67.5002135000,200.1464150000,416.7327300000,421.2395100000,28.9315748224,45.7576121599,1.0466267638,9.5573799000,556.7642900000,0.1109125000,0.0113822895,0.1875819350,415.7231100000,417.9004350000,417.9623050000,81.6969850000,2228.8012000000,233.8329500000,6.1365512000,0.4735977150,0.5405002850,0.6020810350,425.7433869848,5.6181371591,64.6694865000,366.9968179091,361.2954834242,428.7840800000,156.0965962424,118.6395946803,136.3000223636,4.0249057000,80.3007365000,1.9067342000,6496.3325500000,370.8500100000,2086.6458000000,2542.1314000000
279.0000000000,91.5000000000,50.4500000000,26.3000000000,23.2500000000,21.4550000000,728.2000000000,1.8700000000,8.7000000000,1.3500000000,6.0600000000,47.2411900000,134.9515050000,-0.1527055200,-0.3054745150,3.0985902500,12.1761875000,1.8074119000,123.7185800000,365.7566100000,372.4073250000,0.3829718050,0.3497337150,21.8228320000,36.4649310000,91.1496725000,4.1241157000,292.4938700000,288.1929150000,124.8559750000,138.4523600000,68.4975325000,51.4678375000,50.4035305000,38.9308335000,27.5927365000,387.3058650000,16840.8845000000,1.4189793700,27.8794980000,67.5868045000,205.8489900000,409.8450950000,416.9457000000,28.9315748224,45.7576121599,1.0466267638,12.5311330000,557.0762100000,0.1108405350,0.0115870600,0.1848659950,412.7536850000,414.8385650000,425.0147750000,80.9329200000,2483.0369500000,226.6659950000,6.1379048000,0.4541464800,0.5628998550,0.4328965600,425.7433869848,5.6181371591,64.7539115000,366.9968179091,361.2954834242,423.5903600000,156.0965962424,118.6395946803,136.3000223636,4.2089754000,79.6019925000,2.0926474500,5766.1767000000,356.0497200000,1963.4490500000,2525.3635500000
286.6923076923,91.5000000000,48.4000000000,27.8000000000,23.8000000000,36.5200000000,722.9000000000,1.9400000000,8.7700000000,1.2400000000,6.6800000000,47.5835710000,134.9591650000,-0.1524602050,-0.3731628450,3.0998558500,11.9415110000,1.7775697500,125.1510400000,365.0157500000,392.4996550000,0.3831048250,0.3499953050,22.1578155000,35.9971060000,91.1304380000,4.5418339000,300.5712550000,280.8012750000,123.6723250000,138.5924950000,70.6645220000,49.0689680000,44.6129225000,48.8421480000,26.9041135000,379.2003700000,12808.1435000000,1.5797179150,50.7295465000,67.6492460000,210.1259200000,418.5539150000,416.4326050000,28.9315748224,45.7576121599,1.0466267638,10.4533280000,564.3544400000,0.1105044250,0.0120756220,0.1737636550,411.0606400000,413.0522900000,426.2449200000,81.2693305000,2379.3854500000,230.0055650000,6.1309324000,0.4650493050,0.5412790650,0.6830761700,425.7433869848,5.6181371591,65.8274040000,366.9968179091,361.2954834242,423.4693100000,156.0965962424,118.6395946803,136.3000223636,4.2259705500,-4200.0000000000,2.0516735000,5568.5071000000,344.9494500000,2196.8609500000,2547.8827500000
286.6442307692,91.3000000000,49.1000000000,27.5000000000,23.4000000000,51.5850000000,728.5000000000,1.9800000000,8.9200000000,1.3400000000,6.7700000000,48.5812285000,134.7042800000,-0.1527009450,-0.3590419500,3.1054539500,11.9944205000,1.8004254500,124.1388950000,366.7077250000,394.5667650000,0.3829562200,0.3499450150,22.2572085000,35.5533995000,91.1296000000,4.4747774500,297.1557500000,282.6877200000,124.3694300000,138.8352500000,70.7633995000,47.2958110000,45.2025410000,45.7162195000,27.3446325000,379.1141300000,13472.9890000000,1.5957646515,43.5218915000,67.4349145000,215.8285100000,410.5808500000,418.1897300000,28.9315748224,45.7576121599,1.0466267638,7.4349199000,559.0287100000,0.1098092450,0.0120355195,0.1744359900,412.6554750000,414.6364450000,406.2093850000,78.8722620000,2385.5555000000,212.3704850000,6.1396849500,0.4581885650,0.5348446800,0.4555001150,425.7433869848,5.6181371591,64.9654715000,366.9968179091,361.2954834242,425.7826500000,156.0965962424,118.6395946803,136.3000223636,4.1412283000,-2815.0093500000,2.0764586500,5560.6559500000,330.1491550000,2297.0500000000,2598.8960000000
286.5961538462,91.5000000000,49.8000000000,27.2000000000,23.0000000000,66.6500000000,734.1000000000,1.7800000000,8.5900000000,1.0000000000,5.9900000000,47.6424685000,135.1253150000,-0.1526905550,-0.4360056250,3.0976048500,11.8234680000,1.9210113500,122.4085500000,363.9326800000,356.4689000000,0.3830667750,0.3499583800,22.1580940000,34.6880295000,91.1223310000,4.5361529000,304.4113550000,286.4026200000,124.1619300000,138.6704800000,67.6772315000,48.4071820000,36.3221510000,47.3459750000,26.2942960000,369.2812900000,4562.8133500000,1.5239982600,53.6228030000,67.4676665000,218.3233900000,421.3009500000,414.3390150000,28.9315748224,45.7576121599,1.0466267638,10.1692608000,553.8524450000,0.1089382350,0.0118418945,0.1718477650,407.6680800000,409.9245750000,423.1756100000,81.1297530000,1916.6618000000,232.2798500000,6.1503842000,0.4706683250,0.5470460050,0.4068993950,425.7433869848,5.6181371591,64.5815115000,366.9968179091,361.2954834242,422.6083000000,156.0965962424,118.6395946803,136.3000223636,4.1521721500,-2178.6887000000,2.0228657000,2856.1748250000,323.6739850000,2142.3345000000,2575.1054000000
