S-ZORB.CAL_1.CANGLIANG.PV,S-ZORB.PC_3301.DACA,S-ZORB.SIS_TE_2802,S-ZORB.PC_9002.DACA,S-ZORB.PT_2106.DACA.PV,S-ZORB.TE_1604.DACA,S-ZORB.PDC_2702.DACA,XiTing,S-ZORB.TE_1107.DACA.PV,S-ZORB.FC_5001.DACA,S-ZORB.PC_2401B.PIDA.OP,S-ZORB.TE_6001.DACA,Liu,S-ZORB.PT_2901.DACA,S-ZORB.LC_2601.DACA,S-ZORB.PT_7503B.DACA,Xiu,S-ZORB.TE_5006.DACA,S-ZORB.TE_2608.DACA,S-ZORB.TE_2104.DACA.PV,S-ZORB.TE_3112.DACA,S-ZORB.FT_1503.DACA.PV,S-ZORB.TE_1102.DACA.PV,S-ZORB.FT_1003.PV,S-ZORB.TE_2603.DACA,S-ZORB.PC_2401.PIDA.OP,S-ZORB.TE_5003.DACA,BaoHeTing,S-ZORB.PDT_2704.DACA,S-ZORB.AT-0010.DACA.PV
3.5588269000,0.2987269475,304.1482325000,0.3763827475,5.7984250250,419.2688150000,26.3958190000,32.5200000000,122.1574800000,1939.6430000000,29.0348137500,354.1189425000,373.7142857143,538.1959900000,93.0093667500,0.0582986807,59.0900000000,136.4347875000,422.6883375000,424.9394075000,113.0682850000,1791.2030350000,425.2464950000,58.2495115000,456.3037700000,55.8784827750,72.1967992500,43.4200000000,35.4582235000,0.6043806925
2.9002842500,0.2993993650,295.8914275000,0.3812249650,5.7647891250,418.9814150000,27.1740295000,32.3500000000,124.5809900000,1921.9976250000,28.5754680000,353.2265950000,348.4285714286,544.3191225000,89.7413347500,0.1284497800,60.1900000000,138.1897200000,426.2405075000,425.6532325000,116.6830575000,2195.0219400000,425.5412550000,52.2800825000,469.2287025000,56.3289893000,73.5779957500,46.5800000000,48.2343287500,0.6398192800
2.6649864000,0.2983212575,287.2097925000,0.3720667275,5.7978801250,416.2596175000,26.6585425000,32.3500000000,126.3676700000,1939.3176500000,23.8915280000,353.9518750000,348.4285714286,537.2328550000,88.8089542500,0.1237599775,60.1900000000,139.3391900000,405.9142800000,422.4743775000,98.1618372500,2190.7071931636,422.3704275000,52.5678127500,426.9042275000,43.7677668750,72.9704717500,46.5800000000,39.0745042500,0.5806760725
2.9571057000,0.2994660900,280.0419775000,0.3685622375,5.8072984750,414.4539800000,26.9748005000,32.3500000000,124.9007275000,1856.7390000000,27.0285217500,344.6656750000,348.4285714286,540.0005350000,89.8863322500,2.1712237250,60.1900000000,137.8744375000,437.6753350000,423.7350675000,115.0776600000,2190.7071931636,423.7988075000,50.3357115000,474.4476125000,48.9648022250,75.0163385000,46.5800000000,32.9149255000,0.5893977550
2.8626122000,0.2987434250,280.2395125000,0.3667264100,5.8049889500,419.4770000000,25.6696567500,32.3500000000,123.8313775000,1758.1736000000,26.4950047500,356.3487400000,348.4285714286,537.0649700000,89.5469685000,2.1737045250,60.1900000000,138.4751975000,434.9060750000,425.9582450000,108.8232425000,2190.7071931636,426.0061350000,49.8127307500,471.1696225000,53.8575457750,75.4072290000,46.5800000000,41.9580055000,0.6064352475
2.7451115250,0.3004600400,277.2123000000,0.3676416475,5.7905143750,419.8556600000,25.2328312500,31.3000000000,122.7258275000,1843.2973250000,28.2744695000,357.6583125000,271.4285714286,540.8376100000,89.2039357500,2.1716311500,52.0200000000,139.1048550000,433.9575975000,427.0559450000,107.7913950000,2190.7071931636,427.2148375000,51.3540385000,469.9652950000,54.9555582500,77.5597532500,47.1900000000,38.6934940000,0.5878523600
2.6256967500,0.3086469600,282.7294175000,0.3698950050,5.7978937250,413.6198300000,26.3399455000,31.3000000000,122.7930175000,1814.2418500000,25.7605644500,350.6392800000,271.4285714286,545.3952200000,88.9100417500,2.1728034500,52.0200000000,137.6287450000,438.7770300000,421.2057950000,103.5493000000,2190.7071931636,421.2946200000,52.0159992500,452.6006650000,41.0661517775,75.4534212500,47.1900000000,51.0472272500,0.5911724850
3.4545652000,0.2991051750,281.8292075000,0.3661490450,5.8019904750,417.9219000000,29.8346787500,31.3000000000,124.3345425000,1829.6164500000,26.8338950000,349.0544450000,271.4285714286,549.2082650000,91.6608462500,2.1742293250,52.0200000000,137.5554175000,416.8806625000,427.0002625000,133.3602525000,2190.7071931636,426.7655350000,53.9714145000,475.0334975000,46.5258600000,74.2523905000,47.1900000000,41.7323772500,0.6083112625
2.7525656750,0.2962931025,278.3648425000,0.3891311100,5.7803199250,418.5352475000,26.8123092500,31.3000000000,123.0311850000,2070.6256750000,28.0242542500,353.3263600000,271.4285714286,545.9200450000,89.2279310000,2.1729857500,52.0200000000,138.2620250000,410.7891575000,426.4106125000,97.4613595000,2190.7071931636,426.6918525000,53.8343025000,452.2430550000,55.3443224500,72.7130385000,47.1900000000,34.0782207500,0.5932794975
2.9357579250,0.2985501475,281.3582475000,0.3894887350,5.7859700000,418.1609150000,25.5436980000,31.3000000000,122.7361075000,1778.1978000000,30.6939015000,348.8672750000,271.4285714286,549.5233650000,90.0341227500,2.1762301750,52.0200000000,138.2341750000,435.5722900000,427.6319200000,125.3927300000,2190.7071931636,428.0948350000,53.5511202500,468.7982450000,49.3130856250,72.7993080000,47.1900000000,36.9432550000,0.5943644575
3.1740307750,0.2986807400,274.2486075000,0.3818483525,5.8000229500,418.3043275000,25.5019702500,33.7800000000,123.1237200000,1800.7907000000,28.0737197500,350.3751825000,266.0000000000,544.3950625000,90.6623452500,2.1728442250,45.4500000000,137.6487625000,433.7071600000,427.6732400000,131.0944375000,2190.7071931636,427.9933200000,52.9244685000,476.0558350000,46.4862222567,74.7614890000,46.7200000000,36.4374727500,0.6008599325
2.6425810250,0.2974293200,287.4732825000,0.3936563925,5.8072529000,420.9408825000,24.7614570000,33.7800000000,124.2053125000,1689.8092000000,22.0417775000,359.3910375000,266.0000000000,547.1977850000,88.7540212500,2.1742016500,45.4500000000,139.2890775000,433.9333825000,427.1724350000,99.9723580000,2190.7071931636,427.3755175000,47.2157967500,445.8187250000,40.7389366750,76.0981037500,46.7200000000,37.9115435000,0.5724861450
